NodeLabel,X_mm,Y_mm,Z_mm
2262,0.0,2.857143,6.769231
2263,0.0,3.4285715,6.769231
2264,0.0,4.0,6.769231
2265,0.0,0.0,6.1538463
2266,0.0,0.5714286,6.1538463
2267,0.0,1.1428572,6.1538463
2268,0.0,1.7142857,6.1538463
2269,0.0,2.2857144,6.1538463
2270,0.0,2.857143,6.1538463
2271,0.0,3.4285715,6.1538463
2272,0.0,4.0,6.1538463
2273,0.0,0.0,5.5384617
2274,0.0,0.5714286,5.5384617
2275,0.0,1.1428572,5.5384617
2276,0.0,1.7142857,5.5384617
2277,0.0,2.2857144,5.5384617
2278,0.0,2.857143,5.5384617
2279,0.0,3.4285715,5.5384617
2280,0.0,4.0,5.5384617
2281,0.0,0.0,4.923077
2282,0.0,0.5714286,4.923077
2283,0.0,1.1428572,4.923077
2284,0.0,1.7142857,4.923077
2285,0.0,2.2857144,4.923077
2286,0.0,2.857143,4.923077
2287,0.0,3.4285715,4.923077
2288,0.0,4.0,4.923077
2289,0.0,0.0,4.3076925
2290,0.0,0.5714286,4.3076925
2291,0.0,1.1428572,4.3076925
2292,0.0,1.7142857,4.3076925
2293,0.0,2.2857144,4.3076925
2294,0.0,2.857143,4.3076925
2295,0.0,3.4285715,4.3076925
2296,0.0,4.0,4.3076925
2297,0.0,0.0,3.6923077
2298,0.0,0.5714286,3.6923077
2299,0.0,1.1428572,3.6923077
2300,0.0,1.7142857,3.6923077
2301,0.0,2.2857144,3.6923077
2302,0.0,2.857143,3.6923077
2303,0.0,3.4285715,3.6923077
2304,0.0,4.0,3.6923077
2305,0.0,0.0,3.0769231
2306,0.0,0.5714286,3.0769231
2307,0.0,1.1428572,3.0769231
2308,0.0,1.7142857,3.0769231
2309,0.0,2.2857144,3.0769231
2310,0.0,2.857143,3.0769231
2311,0.0,3.4285715,3.0769231
2312,0.0,4.0,3.0769231
2313,0.0,0.0,2.4615386
2314,0.0,0.5714286,2.4615386
2315,0.0,1.1428572,2.4615386
2316,0.0,1.7142857,2.4615386
2317,0.0,2.2857144,2.4615386
2318,0.0,2.857143,2.4615386
2319,0.0,3.4285715,2.4615386
2320,0.0,4.0,2.4615386
2321,0.0,0.0,1.8461539
2322,0.0,0.5714286,1.8461539
2323,0.0,1.1428572,1.8461539
2324,0.0,1.7142857,1.8461539
2325,0.0,2.2857144,1.8461539
2326,0.0,2.857143,1.8461539
2327,0.0,3.4285715,1.8461539
2328,0.0,4.0,1.8461539
2329,0.0,0.0,1.2307693
2330,0.0,0.5714286,1.2307693
2331,0.0,1.1428572,1.2307693
2332,0.0,1.7142857,1.2307693
2333,0.0,2.2857144,1.2307693
2334,0.0,2.857143,1.2307693
2335,0.0,3.4285715,1.2307693
2336,0.0,4.0,1.2307693
2337,0.0,0.0,0.61538464
2338,0.0,0.5714286,0.61538464
2339,0.0,1.1428572,0.61538464
2340,0.0,1.7142857,0.61538464
2341,0.0,2.2857144,0.61538464
2342,0.0,2.857143,0.61538464
2343,0.0,3.4285715,0.61538464
2344,0.0,4.0,0.61538464
2345,0.0,0.0,0.0
2346,0.0,0.5714286,0.0
2347,0.0,1.1428572,0.0
2348,0.0,1.7142857,0.0
2349,0.0,2.2857144,0.0
2350,0.0,2.857143,0.0
2351,0.0,3.4285715,0.0
2352,0.0,4.0,0.0
2353,0.6,0.0,8.0
2354,0.6,0.5714286,8.0
2355,0.6,1.1428572,8.0
2356,0.6,1.7142857,8.0
2357,0.6,2.2857144,8.0
2358,0.6,2.857143,8.0
2359,0.6,3.4285715,8.0
2360,0.6,4.0,8.0
2361,0.6,0.0,7.3846154
2362,0.6,0.5714286,7.3846154
2363,0.6,1.1428572,7.3846154
2364,0.6,1.7142857,7.3846154
2365,0.6,2.2857144,7.3846154
2366,0.6,2.857143,7.3846154
2367,0.6,3.4285715,7.3846154
2368,0.6,4.0,7.3846154
2369,0.6,0.0,6.769231
2370,0.6,0.5714286,6.769231
2371,0.6,1.1428572,6.769231
2372,0.6,1.7142857,6.769231
2373,0.6,2.2857144,6.769231
2374,0.6,2.857143,6.769231
2375,0.6,3.4285715,6.769231
2376,0.6,4.0,6.769231
2377,0.6,0.0,6.1538463
2378,0.6,0.5714286,6.1538463
2379,0.6,1.1428572,6.1538463
2380,0.6,1.7142857,6.1538463
2381,0.6,2.2857144,6.1538463
2382,0.6,2.857143,6.1538463
2383,0.6,3.4285715,6.1538463
2384,0.6,4.0,6.1538463
2385,0.6,0.0,5.5384617
2386,0.6,0.5714286,5.5384617
2387,0.6,1.1428572,5.5384617
2388,0.6,1.7142857,5.5384617
2389,0.6,2.2857144,5.5384617
2390,0.6,2.857143,5.5384617
2391,0.6,3.4285715,5.5384617
2392,0.6,4.0,5.5384617
2393,0.6,0.0,4.923077
2394,0.6,0.5714286,4.923077
2395,0.6,1.1428572,4.923077
2396,0.6,1.7142857,4.923077
2397,0.6,2.2857144,4.923077
2398,0.6,2.857143,4.923077
2399,0.6,3.4285715,4.923077
2400,0.6,4.0,4.923077
2401,0.6,0.0,4.3076925
2402,0.6,0.5714286,4.3076925
2403,0.6,1.1428572,4.3076925
2404,0.6,1.7142857,4.3076925
2405,0.6,2.2857144,4.3076925
2406,0.6,2.857143,4.3076925
2407,0.6,3.4285715,4.3076925
2408,0.6,4.0,4.3076925
2409,0.6,0.0,3.6923077
2410,0.6,0.5714286,3.6923077
2411,0.6,1.1428572,3.6923077
2412,0.6,1.7142857,3.6923077
2413,0.6,2.2857144,3.6923077
2414,0.6,2.857143,3.6923077
2415,0.6,3.4285715,3.6923077
2416,0.6,4.0,3.6923077
2417,0.6,0.0,3.0769231
2418,0.6,0.5714286,3.0769231
2419,0.6,1.1428572,3.0769231
2420,0.6,1.7142857,3.0769231
2421,0.6,2.2857144,3.0769231
2422,0.6,2.857143,3.0769231
2423,0.6,3.4285715,3.0769231
2424,0.6,4.0,3.0769231
2425,0.6,0.0,2.4615386
2426,0.6,0.5714286,2.4615386
2427,0.6,1.1428572,2.4615386
2428,0.6,1.7142857,2.4615386
2429,0.6,2.2857144,2.4615386
2430,0.6,2.857143,2.4615386
2431,0.6,3.4285715,2.4615386
2432,0.6,4.0,2.4615386
2433,0.6,0.0,1.8461539
2434,0.6,0.5714286,1.8461539
2435,0.6,1.1428572,1.8461539
2436,0.6,1.7142857,1.8461539
2437,0.6,2.2857144,1.8461539
2438,0.6,2.857143,1.8461539
2439,0.6,3.4285715,1.8461539
2440,0.6,4.0,1.8461539
2441,0.6,0.0,1.2307693
2442,0.6,0.5714286,1.2307693
2443,0.6,1.1428572,1.2307693
2444,0.6,1.7142857,1.2307693
2445,0.6,2.2857144,1.2307693
2446,0.6,2.857143,1.2307693
2447,0.6,3.4285715,1.2307693
2448,0.6,4.0,1.2307693
2449,0.6,0.0,0.61538464
2450,0.6,0.5714286,0.61538464
2451,0.6,1.1428572,0.61538464
2452,0.6,1.7142857,0.61538464
2453,0.6,2.2857144,0.61538464
2454,0.6,2.857143,0.61538464
2455,0.6,3.4285715,0.61538464
2456,0.6,4.0,0.61538464
2457,0.6,0.0,0.0
2458,0.6,0.5714286,0.0
2459,0.6,1.1428572,0.0
2460,0.6,1.7142857,0.0
2461,0.6,2.2857144,0.0
2462,0.6,2.857143,0.0
2463,0.6,3.4285715,0.0
2464,0.6,4.0,0.0
2465,1.2,0.0,8.0
2466,1.2,0.5714286,8.0
2467,1.2,1.1428572,8.0
2468,1.2,1.7142857,8.0
2469,1.2,2.2857144,8.0
2470,1.2,2.857143,8.0
2471,1.2,3.4285715,8.0
2472,1.2,4.0,8.0
2473,1.2,0.0,7.3846154
2474,1.2,0.5714286,7.3846154
2475,1.2,1.1428572,7.3846154
2476,1.2,1.7142857,7.3846154
2477,1.2,2.2857144,7.3846154
2478,1.2,2.857143,7.3846154
2479,1.2,3.4285715,7.3846154
2480,1.2,4.0,7.3846154
2481,1.2,0.0,6.769231
2482,1.2,0.5714286,6.769231
2483,1.2,1.1428572,6.769231
2484,1.2,1.7142857,6.769231
2485,1.2,2.2857144,6.769231
2486,1.2,2.857143,6.769231
2487,1.2,3.4285715,6.769231
2488,1.2,4.0,6.769231
2489,1.2,0.0,6.1538463
2490,1.2,0.5714286,6.1538463
2491,1.2,1.1428572,6.1538463
2492,1.2,1.7142857,6.1538463
2493,1.2,2.2857144,6.1538463
2494,1.2,2.857143,6.1538463
2495,1.2,3.4285715,6.1538463
2496,1.2,4.0,6.1538463
2497,1.2,0.0,5.5384617
2498,1.2,0.5714286,5.5384617
2499,1.2,1.1428572,5.5384617
2500,1.2,1.7142857,5.5384617
2501,1.2,2.2857144,5.5384617
2502,1.2,2.857143,5.5384617
2503,1.2,3.4285715,5.5384617
2504,1.2,4.0,5.5384617
2505,1.2,0.0,4.923077
2506,1.2,0.5714286,4.923077
2507,1.2,1.1428572,4.923077
2508,1.2,1.7142857,4.923077
2509,1.2,2.2857144,4.923077
2510,1.2,2.857143,4.923077
2511,1.2,3.4285715,4.923077
2512,1.2,4.0,4.923077
2513,1.2,0.0,4.3076925
2514,1.2,0.5714286,4.3076925
2515,1.2,1.1428572,4.3076925
2516,1.2,1.7142857,4.3076925
2517,1.2,2.2857144,4.3076925
2518,1.2,2.857143,4.3076925
2519,1.2,3.4285715,4.3076925
2520,1.2,4.0,4.3076925
2521,1.2,0.0,3.6923077
2522,1.2,0.5714286,3.6923077
2523,1.2,1.1428572,3.6923077
2524,1.2,1.7142857,3.6923077
2525,1.2,2.2857144,3.6923077
2526,1.2,2.857143,3.6923077
2527,1.2,3.4285715,3.6923077
2528,1.2,4.0,3.6923077
2529,1.2,0.0,3.0769231
2530,1.2,0.5714286,3.0769231
2531,1.2,1.1428572,3.0769231
2532,1.2,1.7142857,3.0769231
2533,1.2,2.2857144,3.0769231
2534,1.2,2.857143,3.0769231
2535,1.2,3.4285715,3.0769231
2536,1.2,4.0,3.0769231
2537,1.2,0.0,2.4615386
2538,1.2,0.5714286,2.4615386
2539,1.2,1.1428572,2.4615386
2540,1.2,1.7142857,2.4615386
2541,1.2,2.2857144,2.4615386
2542,1.2,2.857143,2.4615386
2543,1.2,3.4285715,2.4615386
2544,1.2,4.0,2.4615386
2545,1.2,0.0,1.8461539
2546,1.2,0.5714286,1.8461539
2547,1.2,1.1428572,1.8461539
2548,1.2,1.7142857,1.8461539
2549,1.2,2.2857144,1.8461539
2550,1.2,2.857143,1.8461539
2551,1.2,3.4285715,1.8461539
2552,1.2,4.0,1.8461539
2553,1.2,0.0,1.2307693
2554,1.2,0.5714286,1.2307693
2555,1.2,1.1428572,1.2307693
2556,1.2,1.7142857,1.2307693
2557,1.2,2.2857144,1.2307693
2558,1.2,2.857143,1.2307693
2559,1.2,3.4285715,1.2307693
2560,1.2,4.0,1.2307693
2561,1.2,0.0,0.61538464
2562,1.2,0.5714286,0.61538464
2563,1.2,1.1428572,0.61538464
2564,1.2,1.7142857,0.61538464
2565,1.2,2.2857144,0.61538464
2566,1.2,2.857143,0.61538464
2567,1.2,3.4285715,0.61538464
2568,1.2,4.0,0.61538464
2569,1.2,0.0,0.0
2570,1.2,0.5714286,0.0
2571,1.2,1.1428572,0.0
2572,1.2,1.7142857,0.0
2573,1.2,2.2857144,0.0
2574,1.2,2.857143,0.0
2575,1.2,3.4285715,0.0
2576,1.2,4.0,0.0
2577,1.8,0.0,8.0
2578,1.8,0.5714286,8.0
2579,1.8,1.1428572,8.0
2580,1.8,1.7142857,8.0
2581,1.8,2.2857144,8.0
2582,1.8,2.857143,8.0
2583,1.8,3.4285715,8.0
2584,1.8,4.0,8.0
2585,1.8,0.0,7.3846154
2586,1.8,0.5714286,7.3846154
2587,1.8,1.1428572,7.3846154
2588,1.8,1.7142857,7.3846154
2589,1.8,2.2857144,7.3846154
2590,1.8,2.857143,7.3846154
2591,1.8,3.4285715,7.3846154
2592,1.8,4.0,7.3846154
2593,1.8,0.0,6.769231
2594,1.8,0.5714286,6.769231
2595,1.8,1.1428572,6.769231
2596,1.8,1.7142857,6.769231
2597,1.8,2.2857144,6.769231
2598,1.8,2.857143,6.769231
2599,1.8,3.4285715,6.769231
2600,1.8,4.0,6.769231
2601,1.8,0.0,6.1538463
2602,1.8,0.5714286,6.1538463
2603,1.8,1.1428572,6.1538463
2604,1.8,1.7142857,6.1538463
2605,1.8,2.2857144,6.1538463
2606,1.8,2.857143,6.1538463
2607,1.8,3.4285715,6.1538463
2608,1.8,4.0,6.1538463
2609,1.8,0.0,5.5384617
2610,1.8,0.5714286,5.5384617
2611,1.8,1.1428572,5.5384617
2612,1.8,1.7142857,5.5384617
2613,1.8,2.2857144,5.5384617
2614,1.8,2.857143,5.5384617
2615,1.8,3.4285715,5.5384617
2616,1.8,4.0,5.5384617
2617,1.8,0.0,4.923077
2618,1.8,0.5714286,4.923077
2619,1.8,1.1428572,4.923077
2620,1.8,1.7142857,4.923077
2621,1.8,2.2857144,4.923077
2622,1.8,2.857143,4.923077
2623,1.8,3.4285715,4.923077
2624,1.8,4.0,4.923077
2625,1.8,0.0,4.3076925
2626,1.8,0.5714286,4.3076925
2627,1.8,1.1428572,4.3076925
2628,1.8,1.7142857,4.3076925
2629,1.8,2.2857144,4.3076925
2630,1.8,2.857143,4.3076925
2631,1.8,3.4285715,4.3076925
2632,1.8,4.0,4.3076925
2633,1.8,0.0,3.6923077
2634,1.8,0.5714286,3.6923077
2635,1.8,1.1428572,3.6923077
2636,1.8,1.7142857,3.6923077
2637,1.8,2.2857144,3.6923077
2638,1.8,2.857143,3.6923077
2639,1.8,3.4285715,3.6923077
2640,1.8,4.0,3.6923077
2641,1.8,0.0,3.0769231
2642,1.8,0.5714286,3.0769231
2643,1.8,1.1428572,3.0769231
2644,1.8,1.7142857,3.0769231
2645,1.8,2.2857144,3.0769231
2646,1.8,2.857143,3.0769231
2647,1.8,3.4285715,3.0769231
2648,1.8,4.0,3.0769231
2649,1.8,0.0,2.4615386
2650,1.8,0.5714286,2.4615386
2651,1.8,1.1428572,2.4615386
2652,1.8,1.7142857,2.4615386
2653,1.8,2.2857144,2.4615386
2654,1.8,2.857143,2.4615386
2655,1.8,3.4285715,2.4615386
2656,1.8,4.0,2.4615386
2657,1.8,0.0,1.8461539
2658,1.8,0.5714286,1.8461539
2659,1.8,1.1428572,1.8461539
2660,1.8,1.7142857,1.8461539
2661,1.8,2.2857144,1.8461539
2662,1.8,2.857143,1.8461539
2663,1.8,3.4285715,1.8461539
2664,1.8,4.0,1.8461539
2665,1.8,0.0,1.2307693
2666,1.8,0.5714286,1.2307693
2667,1.8,1.1428572,1.2307693
2668,1.8,1.7142857,1.2307693
2669,1.8,2.2857144,1.2307693
2670,1.8,2.857143,1.2307693
2671,1.8,3.4285715,1.2307693
2672,1.8,4.0,1.2307693
2673,1.8,0.0,0.61538464
2674,1.8,0.5714286,0.61538464
2675,1.8,1.1428572,0.61538464
2676,1.8,1.7142857,0.61538464
2677,1.8,2.2857144,0.61538464
2678,1.8,2.857143,0.61538464
2679,1.8,3.4285715,0.61538464
2680,1.8,4.0,0.61538464
2681,1.8,0.0,0.0
2682,1.8,0.5714286,0.0
2683,1.8,1.1428572,0.0
2684,1.8,1.7142857,0.0
2685,1.8,2.2857144,0.0
2686,1.8,2.857143,0.0
2687,1.8,3.4285715,0.0
2688,1.8,4.0,0.0
2689,2.4,0.0,8.0
2690,2.4,0.5714286,8.0
2691,2.4,1.1428572,8.0
2692,2.4,1.7142857,8.0
2693,2.4,2.2857144,8.0
2694,2.4,2.857143,8.0
2695,2.4,3.4285715,8.0
2696,2.4,4.0,8.0
2697,2.4,0.0,7.3846154
2698,2.4,0.5714286,7.3846154
2699,2.4,1.1428572,7.3846154
2700,2.4,1.7142857,7.3846154
2701,2.4,2.2857144,7.3846154
2702,2.4,2.857143,7.3846154
2703,2.4,3.4285715,7.3846154
2704,2.4,4.0,7.3846154
2705,2.4,0.0,6.769231
2706,2.4,0.5714286,6.769231
2707,2.4,1.1428572,6.769231
2708,2.4,1.7142857,6.769231
2709,2.4,2.2857144,6.769231
2710,2.4,2.857143,6.769231
2711,2.4,3.4285715,6.769231
2712,2.4,4.0,6.769231
2713,2.4,0.0,6.1538463
2714,2.4,0.5714286,6.1538463
2715,2.4,1.1428572,6.1538463
2716,2.4,1.7142857,6.1538463
2717,2.4,2.2857144,6.1538463
2718,2.4,2.857143,6.1538463
2719,2.4,3.4285715,6.1538463
2720,2.4,4.0,6.1538463
2721,2.4,0.0,5.5384617
2722,2.4,0.5714286,5.5384617
2723,2.4,1.1428572,5.5384617
2724,2.4,1.7142857,5.5384617
2725,2.4,2.2857144,5.5384617
2726,2.4,2.857143,5.5384617
2727,2.4,3.4285715,5.5384617
2728,2.4,4.0,5.5384617
2729,2.4,0.0,4.923077
2730,2.4,0.5714286,4.923077
2731,2.4,1.1428572,4.923077
2732,2.4,1.7142857,4.923077
2733,2.4,2.2857144,4.923077
2734,2.4,2.857143,4.923077
2735,2.4,3.4285715,4.923077
2736,2.4,4.0,4.923077
2737,2.4,0.0,4.3076925
2738,2.4,0.5714286,4.3076925
2739,2.4,1.1428572,4.3076925
2740,2.4,1.7142857,4.3076925
2741,2.4,2.2857144,4.3076925
2742,2.4,2.857143,4.3076925
2743,2.4,3.4285715,4.3076925
2744,2.4,4.0,4.3076925
2745,2.4,0.0,3.6923077
2746,2.4,0.5714286,3.6923077
2747,2.4,1.1428572,3.6923077
2748,2.4,1.7142857,3.6923077
2749,2.4,2.2857144,3.6923077
2750,2.4,2.857143,3.6923077
2751,2.4,3.4285715,3.6923077
2752,2.4,4.0,3.6923077
2753,2.4,0.0,3.0769231
2754,2.4,0.5714286,3.0769231
2755,2.4,1.1428572,3.0769231
2756,2.4,1.7142857,3.0769231
2757,2.4,2.2857144,3.0769231
2758,2.4,2.857143,3.0769231
2759,2.4,3.4285715,3.0769231
2760,2.4,4.0,3.0769231
2761,2.4,0.0,2.4615386
2762,2.4,0.5714286,2.4615386
2763,2.4,1.1428572,2.4615386
2764,2.4,1.7142857,2.4615386
2765,2.4,2.2857144,2.4615386
2766,2.4,2.857143,2.4615386
2767,2.4,3.4285715,2.4615386
2768,2.4,4.0,2.4615386
2769,2.4,0.0,1.8461539
2770,2.4,0.5714286,1.8461539
2771,2.4,1.1428572,1.8461539
2772,2.4,1.7142857,1.8461539
2773,2.4,2.2857144,1.8461539
2774,2.4,2.857143,1.8461539
2775,2.4,3.4285715,1.8461539
2776,2.4,4.0,1.8461539
2777,2.4,0.0,1.2307693
2778,2.4,0.5714286,1.2307693
2779,2.4,1.1428572,1.2307693
2780,2.4,1.7142857,1.2307693
2781,2.4,2.2857144,1.2307693
2782,2.4,2.857143,1.2307693
2783,2.4,3.4285715,1.2307693
2784,2.4,4.0,1.2307693
2785,2.4,0.0,0.61538464
2786,2.4,0.5714286,0.61538464
2787,2.4,1.1428572,0.61538464
2788,2.4,1.7142857,0.61538464
2789,2.4,2.2857144,0.61538464
2790,2.4,2.857143,0.61538464
2791,2.4,3.4285715,0.61538464
2792,2.4,4.0,0.61538464
2793,2.4,0.0,0.0
2794,2.4,0.5714286,0.0
2795,2.4,1.1428572,0.0
2796,2.4,1.7142857,0.0
2797,2.4,2.2857144,0.0
2798,2.4,2.857143,0.0
2799,2.4,3.4285715,0.0
2800,2.4,4.0,0.0
2801,3.0,0.0,8.0
2802,3.0,0.5714286,8.0
2803,3.0,1.1428572,8.0
2804,3.0,1.7142857,8.0
2805,3.0,2.2857144,8.0
2806,3.0,2.857143,8.0
2807,3.0,3.4285715,8.0
2808,3.0,4.0,8.0
2809,3.0,0.0,7.3846154
2810,3.0,0.5714286,7.3846154
2811,3.0,1.1428572,7.3846154
2812,3.0,1.7142857,7.3846154
2813,3.0,2.2857144,7.3846154
2814,3.0,2.857143,7.3846154
2815,3.0,3.4285715,7.3846154
2816,3.0,4.0,7.3846154
2817,3.0,0.0,6.769231
2818,3.0,0.5714286,6.769231
2819,3.0,1.1428572,6.769231
2820,3.0,1.7142857,6.769231
2821,3.0,2.2857144,6.769231
2822,3.0,2.857143,6.769231
2823,3.0,3.4285715,6.769231
2824,3.0,4.0,6.769231
2825,3.0,0.0,6.1538463
2826,3.0,0.5714286,6.1538463
2827,3.0,1.1428572,6.1538463
2828,3.0,1.7142857,6.1538463
2829,3.0,2.2857144,6.1538463
2830,3.0,2.857143,6.1538463
2831,3.0,3.4285715,6.1538463
2832,3.0,4.0,6.1538463
2833,3.0,0.0,5.5384617
2834,3.0,0.5714286,5.5384617
2835,3.0,1.1428572,5.5384617
2836,3.0,1.7142857,5.5384617
2837,3.0,2.2857144,5.5384617
2838,3.0,2.857143,5.5384617
2839,3.0,3.4285715,5.5384617
2840,3.0,4.0,5.5384617
2841,3.0,0.0,4.923077
2842,3.0,0.5714286,4.923077
2843,3.0,1.1428572,4.923077
2844,3.0,1.7142857,4.923077
2845,3.0,2.2857144,4.923077
2846,3.0,2.857143,4.923077
2847,3.0,3.4285715,4.923077
2848,3.0,4.0,4.923077
2849,3.0,0.0,4.3076925
2850,3.0,0.5714286,4.3076925
2851,3.0,1.1428572,4.3076925
2852,3.0,1.7142857,4.3076925
2853,3.0,2.2857144,4.3076925
2854,3.0,2.857143,4.3076925
2855,3.0,3.4285715,4.3076925
2856,3.0,4.0,4.3076925
2857,3.0,0.0,3.6923077
2858,3.0,0.5714286,3.6923077
2859,3.0,1.1428572,3.6923077
2860,3.0,1.7142857,3.6923077
2861,3.0,2.2857144,3.6923077
2862,3.0,2.857143,3.6923077
2863,3.0,3.4285715,3.6923077
2864,3.0,4.0,3.6923077
2865,3.0,0.0,3.0769231
2866,3.0,0.5714286,3.0769231
2867,3.0,1.1428572,3.0769231
2868,3.0,1.7142857,3.0769231
2869,3.0,2.2857144,3.0769231
2870,3.0,2.857143,3.0769231
2871,3.0,3.4285715,3.0769231
2872,3.0,4.0,3.0769231
2873,3.0,0.0,2.4615386
2874,3.0,0.5714286,2.4615386
2875,3.0,1.1428572,2.4615386
2876,3.0,1.7142857,2.4615386
2877,3.0,2.2857144,2.4615386
2878,3.0,2.857143,2.4615386
2879,3.0,3.4285715,2.4615386
2880,3.0,4.0,2.4615386
2881,3.0,0.0,1.8461539
2882,3.0,0.5714286,1.8461539
2883,3.0,1.1428572,1.8461539
2884,3.0,1.7142857,1.8461539
2885,3.0,2.2857144,1.8461539
2886,3.0,2.857143,1.8461539
2887,3.0,3.4285715,1.8461539
2888,3.0,4.0,1.8461539
2889,3.0,0.0,1.2307693
2890,3.0,0.5714286,1.2307693
2891,3.0,1.1428572,1.2307693
2892,3.0,1.7142857,1.2307693
2893,3.0,2.2857144,1.2307693
2894,3.0,2.857143,1.2307693
2895,3.0,3.4285715,1.2307693
2896,3.0,4.0,1.2307693
2897,3.0,0.0,0.61538464
2898,3.0,0.5714286,0.61538464
2899,3.0,1.1428572,0.61538464
2900,3.0,1.7142857,0.61538464
2901,3.0,2.2857144,0.61538464
2902,3.0,2.857143,0.61538464
2903,3.0,3.4285715,0.61538464
2904,3.0,4.0,0.61538464
2905,3.0,0.0,0.0
2906,3.0,0.5714286,0.0
2907,3.0,1.1428572,0.0
2908,3.0,1.7142857,0.0
2909,3.0,2.2857144,0.0
2910,3.0,2.857143,0.0
2911,3.0,3.4285715,0.0
2912,3.0,4.0,0.0
2913,3.6,0.0,8.0
2914,3.6,0.5714286,8.0
2915,3.6,1.1428572,8.0
2916,3.6,1.7142857,8.0
2917,3.6,2.2857144,8.0
2918,3.6,2.857143,8.0
2919,3.6,3.4285715,8.0
2920,3.6,4.0,8.0
2921,3.6,0.0,7.3846154
2922,3.6,0.5714286,7.3846154
2923,3.6,1.1428572,7.3846154
2924,3.6,1.7142857,7.3846154
2925,3.6,2.2857144,7.3846154
2926,3.6,2.857143,7.3846154
2927,3.6,3.4285715,7.3846154
2928,3.6,4.0,7.3846154
2929,3.6,0.0,6.769231
2930,3.6,0.5714286,6.769231
2931,3.6,1.1428572,6.769231
2932,3.6,1.7142857,6.769231
2933,3.6,2.2857144,6.769231
2934,3.6,2.857143,6.769231
2935,3.6,3.4285715,6.769231
2936,3.6,4.0,6.769231
2937,3.6,0.0,6.1538463
2938,3.6,0.5714286,6.1538463
2939,3.6,1.1428572,6.1538463
2940,3.6,1.7142857,6.1538463
2941,3.6,2.2857144,6.1538463
2942,3.6,2.857143,6.1538463
2943,3.6,3.4285715,6.1538463
2944,3.6,4.0,6.1538463
2945,3.6,0.0,5.5384617
2946,3.6,0.5714286,5.5384617
2947,3.6,1.1428572,5.5384617
2948,3.6,1.7142857,5.5384617
2949,3.6,2.2857144,5.5384617
2950,3.6,2.857143,5.5384617
2951,3.6,3.4285715,5.5384617
2952,3.6,4.0,5.5384617
2953,3.6,0.0,4.923077
2954,3.6,0.5714286,4.923077
2955,3.6,1.1428572,4.923077
2956,3.6,1.7142857,4.923077
2957,3.6,2.2857144,4.923077
2958,3.6,2.857143,4.923077
2959,3.6,3.4285715,4.923077
2960,3.6,4.0,4.923077
2961,3.6,0.0,4.3076925
2962,3.6,0.5714286,4.3076925
2963,3.6,1.1428572,4.3076925
2964,3.6,1.7142857,4.3076925
2965,3.6,2.2857144,4.3076925
2966,3.6,2.857143,4.3076925
2967,3.6,3.4285715,4.3076925
2968,3.6,4.0,4.3076925
2969,3.6,0.0,3.6923077
2970,3.6,0.5714286,3.6923077
2971,3.6,1.1428572,3.6923077
2972,3.6,1.7142857,3.6923077
2973,3.6,2.2857144,3.6923077
2974,3.6,2.857143,3.6923077
2975,3.6,3.4285715,3.6923077
2976,3.6,4.0,3.6923077
2977,3.6,0.0,3.0769231
2978,3.6,0.5714286,3.0769231
2979,3.6,1.1428572,3.0769231
2980,3.6,1.7142857,3.0769231
2981,3.6,2.2857144,3.0769231
2982,3.6,2.857143,3.0769231
2983,3.6,3.4285715,3.0769231
2984,3.6,4.0,3.0769231
2985,3.6,0.0,2.4615386
2986,3.6,0.5714286,2.4615386
2987,3.6,1.1428572,2.4615386
2988,3.6,1.7142857,2.4615386
2989,3.6,2.2857144,2.4615386
2990,3.6,2.857143,2.4615386
2991,3.6,3.4285715,2.4615386
2992,3.6,4.0,2.4615386
2993,3.6,0.0,1.8461539
2994,3.6,0.5714286,1.8461539
2995,3.6,1.1428572,1.8461539
2996,3.6,1.7142857,1.8461539
2997,3.6,2.2857144,1.8461539
2998,3.6,2.857143,1.8461539
2999,3.6,3.4285715,1.8461539
3000,3.6,4.0,1.8461539
3001,3.6,0.0,1.2307693
3002,3.6,0.5714286,1.2307693
3003,3.6,1.1428572,1.2307693
3004,3.6,1.7142857,1.2307693
3005,3.6,2.2857144,1.2307693
3006,3.6,2.857143,1.2307693
3007,3.6,3.4285715,1.2307693
3008,3.6,4.0,1.2307693
3009,3.6,0.0,0.61538464
3010,3.6,0.5714286,0.61538464
3011,3.6,1.1428572,0.61538464
3012,3.6,1.7142857,0.61538464
3013,3.6,2.2857144,0.61538464
3014,3.6,2.857143,0.61538464
3015,3.6,3.4285715,0.61538464
3016,3.6,4.0,0.61538464
3017,3.6,0.0,0.0
3018,3.6,0.5714286,0.0
3019,3.6,1.1428572,0.0
3020,3.6,1.7142857,0.0
3021,3.6,2.2857144,0.0
3022,3.6,2.857143,0.0
3023,3.6,3.4285715,0.0
3024,3.6,4.0,0.0
3025,4.2,0.0,8.0
3026,4.2,0.5714286,8.0
3027,4.2,1.1428572,8.0
3028,4.2,1.7142857,8.0
3029,4.2,2.2857144,8.0
3030,4.2,2.857143,8.0
3031,4.2,3.4285715,8.0
3032,4.2,4.0,8.0
3033,4.2,0.0,7.3846154
3034,4.2,0.5714286,7.3846154
3035,4.2,1.1428572,7.3846154
3036,4.2,1.7142857,7.3846154
3037,4.2,2.2857144,7.3846154
3038,4.2,2.857143,7.3846154
3039,4.2,3.4285715,7.3846154
