ElementLabel,IntegrationPoint,LE11,LE22,LE33,LE12,LE13,LE23
148,1,-4.3671407e-06,3.6710266e-05,0.00011478682,-0.00017307686,-8.3978994e-05,2.1408116e-06
149,1,-4.1384806e-06,-0.000109699205,0.000109147964,8.818719e-05,-8.512303e-05,9.4951465e-06
150,1,-1.8417508e-05,2.8891312e-05,9.57703e-05,-0.00051515584,-7.925904e-05,1.3577023e-05
151,1,-2.1310812e-05,-2.2434335e-06,7.99165e-05,0.00025898952,-7.1251634e-05,1.3898933e-05
152,1,-3.1360403e-05,-1.2975397e-05,6.3097315e-05,-0.00022792195,-6.5592714e-05,1.2809575e-05
153,1,-3.2342745e-05,6.682353e-05,4.4490564e-05,0.00041860688,-6.274503e-05,9.009544e-06
154,1,3.2638396e-05,-3.3720866e-05,2.419734e-05,0.00014623818,-7.176593e-05,3.638422e-06
155,1,-1.2465521e-05,4.4261833e-05,0.00010407833,-0.00018534469,-0.00012735446,5.9709655e-06
156,1,-1.7889771e-06,-0.000101481106,8.66575e-05,8.770473e-05,-0.00013102272,6.1959504e-06
157,1,-1.5865324e-05,3.3797616e-05,7.751613e-05,-0.00051899115,-0.000123284,7.760416e-06
158,1,-2.0935693e-05,2.3081323e-06,6.519121e-05,0.00024517038,-0.00010511509,1.1513618e-05
159,1,-2.9244875e-05,-9.350695e-06,4.8363483e-05,-0.00023836888,-8.493715e-05,1.0812609e-05
160,1,-3.151777e-05,7.157971e-05,3.0457162e-05,0.00041233454,-7.363345e-05,7.728461e-06
161,1,3.883673e-05,-2.9539444e-05,1.158675e-05,0.00014529652,-8.8013454e-05,3.1857292e-06
162,1,8.248427e-06,5.2264484e-05,5.9384005e-05,-0.00017413328,-0.00016450619,-9.477002e-06
163,1,8.898788e-06,-9.4308554e-05,5.9499067e-05,8.506367e-05,-0.00014027345,-5.9603326e-06
164,1,-7.560753e-06,4.222733e-05,5.0928804e-05,-0.00052801915,-0.0001318726,4.124058e-07
165,1,-1.2526568e-05,9.316215e-06,4.1040566e-05,0.00023954824,-0.00011482677,1.2671585e-06
166,1,-2.5117546e-05,-3.8742783e-06,3.007898e-05,-0.00025479132,-8.566248e-05,2.2859017e-06
167,1,-2.6831847e-05,7.746335e-05,1.4375551e-05,0.00040702027,-6.336926e-05,-1.1726919e-06
168,1,4.1964693e-05,-2.5602065e-05,-5.9153713e-06,0.000142476,-4.0860075e-05,-1.3431453e-06
169,1,1.4560532e-05,7.061065e-05,2.387627e-05,-0.00017608333,8.7267845e-06,-7.200943e-08
170,1,2.260247e-05,-8.5547406e-05,1.7600429e-05,0.00010371793,-5.9863996e-05,-1.4678582e-05
171,1,5.3463787e-06,5.4151787e-05,1.7791492e-05,-0.0005197264,-5.8295544e-05,-1.1078145e-05
172,1,-4.2428464e-06,1.7576785e-05,1.2678082e-05,0.00024225411,-5.0812872e-05,-6.7741194e-06
173,1,-1.8791676e-05,7.41015e-06,6.067664e-06,-0.00024076138,-4.4784483e-05,-1.0023603e-05
