HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLWK,0.6499999761581421,77.14921569824219
Assembly ASSEMBLY,ALLWK,0.699999988079071,89.95646667480469
Assembly ASSEMBLY,ALLWK,0.75,103.74051666259766
Assembly ASSEMBLY,ALLWK,0.800000011920929,118.50011444091797
Assembly ASSEMBLY,ALLWK,0.8500000238418579,134.23402404785156
Assembly ASSEMBLY,ALLWK,0.8999999761581421,150.95083618164062
Assembly ASSEMBLY,ALLWK,0.949999988079071,168.69830322265625
Assembly ASSEMBLY,ALLWK,1.0,187.52450561523438
Assembly ASSEMBLY,ALLIE,0.0,0.0
Assembly ASSEMBLY,ALLIE,0.0024999999441206455,2.4523121737729525e-06
Assembly ASSEMBLY,ALLIE,0.004999999888241291,2.854174496746964e-08
Assembly ASSEMBLY,ALLIE,0.008750000037252903,2.662932374608573e-10
Assembly ASSEMBLY,ALLIE,0.014375000260770321,2.6056093047066575e-12
Assembly ASSEMBLY,ALLIE,0.022812500596046448,1.5565914984923268e-13
Assembly ASSEMBLY,ALLIE,0.035468749701976776,0.019298987463116646
Assembly ASSEMBLY,ALLIE,0.05000000074505806,0.11696817725896835
Assembly ASSEMBLY,ALLIE,0.07179687172174454,0.418066143989563
Assembly ASSEMBLY,ALLIE,0.10000000149011612,1.0827925205230713
Assembly ASSEMBLY,ALLIE,0.15000000596046448,3.023393154144287
Assembly ASSEMBLY,ALLIE,0.20000000298023224,5.937413215637207
Assembly ASSEMBLY,ALLIE,0.25,9.823503494262695
Assembly ASSEMBLY,ALLIE,0.30000001192092896,14.680342674255371
Assembly ASSEMBLY,ALLIE,0.3499999940395355,20.506637573242188
Assembly ASSEMBLY,ALLIE,0.4000000059604645,27.30113410949707
Assembly ASSEMBLY,ALLIE,0.44999998807907104,35.062618255615234
Assembly ASSEMBLY,ALLIE,0.5,43.789913177490234
Assembly ASSEMBLY,ALLIE,0.550000011920929,53.48189163208008
Assembly ASSEMBLY,ALLIE,0.6000000238418579,64.13745880126953
Assembly ASSEMBLY,ALLIE,0.6499999761581421,75.75556945800781
Assembly ASSEMBLY,ALLIE,0.699999988079071,88.33519744873047
Assembly ASSEMBLY,ALLIE,0.75,101.8753433227539
Assembly ASSEMBLY,ALLIE,0.800000011920929,116.37503051757812
Assembly ASSEMBLY,ALLIE,0.8500000238418579,131.83326721191406
Assembly ASSEMBLY,ALLIE,0.8999999761581421,148.26771545410156
Assembly ASSEMBLY,ALLIE,0.949999988079071,165.78518676757812
Assembly ASSEMBLY,ALLIE,1.0,184.3855438232422
