HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLWK,0.022812500596046448,0.00012991046241950244
Assembly ASSEMBLY,ALLWK,0.035468749701976776,0.025516068562865257
Assembly ASSEMBLY,ALLWK,0.05000000074505806,0.12641087174415588
Assembly ASSEMBLY,ALLWK,0.07179687172174454,0.4374600946903229
Assembly ASSEMBLY,ALLWK,0.10000000149011612,1.1241834163665771
Assembly ASSEMBLY,ALLWK,0.15000000596046448,3.129082202911377
Assembly ASSEMBLY,ALLWK,0.20000000298023224,6.139854431152344
Assembly ASSEMBLY,ALLWK,0.25,10.15517807006836
Assembly ASSEMBLY,ALLWK,0.30000001192092896,15.173735618591309
Assembly ASSEMBLY,ALLWK,0.3499999940395355,21.194223403930664
Assembly ASSEMBLY,ALLWK,0.4000000059604645,28.215341567993164
Assembly ASSEMBLY,ALLWK,0.44999998807907104,36.23581314086914
Assembly ASSEMBLY,ALLWK,0.5,45.254364013671875
Assembly ASSEMBLY,ALLWK,0.550000011920929,55.26974868774414
Assembly ASSEMBLY,ALLWK,0.6000000238418579,66.28073120117188
Assembly ASSEMBLY,ALLWK,0.6499999761581421,78.28608703613281
Assembly ASSEMBLY,ALLWK,0.699999988079071,91.28461456298828
Assembly ASSEMBLY,ALLWK,0.75,105.2751235961914
Assembly ASSEMBLY,ALLWK,0.800000011920929,120.25642395019531
Assembly ASSEMBLY,ALLWK,0.8500000238418579,136.2273406982422
Assembly ASSEMBLY,ALLWK,0.8999999761581421,153.1879425048828
Assembly ASSEMBLY,ALLWK,0.949999988079071,171.17820739746094
Assembly ASSEMBLY,ALLWK,1.0,190.2520294189453
Assembly ASSEMBLY,ALLIE,0.0,0.0
Assembly ASSEMBLY,ALLIE,0.0024999999441206455,2.4353846583835548e-06
Assembly ASSEMBLY,ALLIE,0.004999999888241291,2.8290120468454916e-08
Assembly ASSEMBLY,ALLIE,0.008750000037252903,2.64176486242107e-10
Assembly ASSEMBLY,ALLIE,0.014375000260770321,2.5849277145856275e-12
Assembly ASSEMBLY,ALLIE,0.022812500596046448,1.5409306046865884e-13
Assembly ASSEMBLY,ALLIE,0.035468749701976776,0.019573025405406952
Assembly ASSEMBLY,ALLIE,0.05000000074505806,0.11863037943840027
Assembly ASSEMBLY,ALLIE,0.07179687172174454,0.4240146279335022
Assembly ASSEMBLY,ALLIE,0.10000000149011612,1.0982236862182617
Assembly ASSEMBLY,ALLIE,0.15000000596046448,3.0666050910949707
Assembly ASSEMBLY,ALLIE,0.20000000298023224,6.022504806518555
Assembly ASSEMBLY,ALLIE,0.25,9.964659690856934
Assembly ASSEMBLY,ALLIE,0.30000001192092896,14.891837120056152
Assembly ASSEMBLY,ALLIE,0.3499999940395355,20.802831649780273
Assembly ASSEMBLY,ALLIE,0.4000000059604645,27.696474075317383
Assembly ASSEMBLY,ALLIE,0.44999998807907104,35.57163619995117
Assembly ASSEMBLY,ALLIE,0.5,44.42723846435547
Assembly ASSEMBLY,ALLIE,0.550000011920929,54.262237548828125
Assembly ASSEMBLY,ALLIE,0.6000000238418579,65.07563018798828
Assembly ASSEMBLY,ALLIE,0.6499999761581421,76.866455078125
Assembly ASSEMBLY,ALLIE,0.699999988079071,89.63378143310547
Assembly ASSEMBLY,ALLIE,0.75,103.37670135498047
Assembly ASSEMBLY,ALLIE,0.800000011920929,118.09431457519531
Assembly ASSEMBLY,ALLIE,0.8500000238418579,133.7857208251953
Assembly ASSEMBLY,ALLIE,0.8999999761581421,150.4521026611328
Assembly ASSEMBLY,ALLIE,0.949999988079071,168.1973419189453
Assembly ASSEMBLY,ALLIE,1.0,187.04127502441406
