NodeLabel,X_mm,Y_mm,Z_mm,U1_mm,U2_mm,U3_mm
124,-11.4,1.7142857,7.3846154,-0.0016526986,0.04174829,0.00015432441
125,-11.4,2.2857144,7.3846154,0.0030764432,0.04310332,5.3520856e-05
126,-11.4,2.857143,7.3846154,0.017617417,0.042420857,5.3080097e-05
127,-11.4,3.4285715,7.3846154,0.022617057,0.042374734,-4.8552505e-05
128,-11.4,4.0,7.3846154,0.037247725,0.042834125,-0.00025727865
129,-11.4,0.0,6.769231,-0.03476674,0.044707082,0.00020049438
130,-11.4,0.5714286,6.769231,-0.020307576,0.041017875,0.00020543985
131,-11.4,1.1428572,6.769231,-0.015891181,0.043948367,0.00017650667
132,-11.4,1.7142857,6.769231,-0.0014032839,0.04167061,0.00012350103
133,-11.4,2.2857144,6.769231,0.0031159509,0.043023564,0.000102190505
134,-11.4,2.857143,6.769231,0.017856775,0.04237177,2.561208e-05
135,-11.4,3.4285715,6.769231,0.022613985,0.0422454,2.4876024e-05
136,-11.4,4.0,6.769231,0.037521668,0.042833775,6.666297e-05
137,-11.4,0.0,6.1538463,-0.03464504,0.04465257,0.0002061462
138,-11.4,0.5714286,6.1538463,-0.020217953,0.04103968,0.00018167023
139,-11.4,1.1428572,6.1538463,-0.015840407,0.04384139,0.00015718541
140,-11.4,1.7142857,6.1538463,-0.0013104836,0.04166088,0.0001239391
141,-11.4,2.2857144,6.1538463,0.0031751741,0.042927217,8.015944e-05
142,-11.4,2.857143,6.1538463,0.017935475,0.042329025,6.2360166e-05
143,-11.4,3.4285715,6.1538463,0.022688221,0.04215284,-3.7148126e-05
144,-11.4,4.0,6.1538463,0.03756556,0.042764798,-0.00016711217
145,-11.4,0.0,5.5384617,-0.03464766,0.04464114,0.00017846463
146,-11.4,0.5714286,5.5384617,-0.020196646,0.040968563,0.00014911465
147,-11.4,1.1428572,5.5384617,-0.015791588,0.043843128,0.000115572955
148,-11.4,1.7142857,5.5384617,-0.0012953968,0.041594587,0.00010417587
149,-11.4,2.2857144,5.5384617,0.0032185994,0.042899314,7.256363e-05
150,-11.4,2.857143,5.5384617,0.017962318,0.04226362,2.892519e-05
151,-11.4,3.4285715,5.5384617,0.022715895,0.042113185,4.656917e-05
152,-11.4,4.0,5.5384617,0.037605885,0.042704247,6.7130946e-05
153,-11.4,0.0,4.923077,-0.03459871,0.044642907,7.6330536e-05
154,-11.4,0.5714286,4.923077,-0.020187162,0.040964812,9.069846e-05
155,-11.4,1.1428572,4.923077,-0.015780436,0.04381625,8.7909226e-05
156,-11.4,1.7142857,4.923077,-0.0012844631,0.04156585,5.8343692e-05
157,-11.4,2.2857144,4.923077,0.0032332274,0.042877488,4.4618337e-05
158,-11.4,2.857143,4.923077,0.017964294,0.042222835,3.7832786e-05
159,-11.4,3.4285715,4.923077,0.022731174,0.042085983,-3.532226e-05
160,-11.4,4.0,4.923077,0.03757813,0.04265396,-0.0001103299
161,-11.4,0.0,4.3076925,-0.03460671,0.04463478,5.9781905e-05
162,-11.4,0.5714286,4.3076925,-0.020193497,0.040947597,3.128539e-05
163,-11.4,1.1428572,4.3076925,-0.015773462,0.04381269,1.4435676e-05
164,-11.4,1.7142857,4.3076925,-0.0012957178,0.041550882,2.4227944e-05
165,-11.4,2.2857144,4.3076925,0.00323515,0.042865105,1.13998185e-05
166,-11.4,2.857143,4.3076925,0.01795314,0.042205334,-4.9865766e-06
167,-11.4,3.4285715,4.3076925,0.022724176,0.042071577,3.8248887e-05
168,-11.4,4.0,4.3076925,0.03756715,0.04263382,7.6108954e-05
169,-11.4,0.0,3.6923077,-0.034623284,0.04463491,-6.810524e-05
