HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLSD,0.15000000596046448,2.2621678397172218e-07
Assembly ASSEMBLY,ALLSD,0.20000000298023224,2.2622903372848668e-07
Assembly ASSEMBLY,ALLSD,0.25,2.2624067241849843e-07
Assembly ASSEMBLY,ALLSD,0.30000001192092896,2.2625171425261215e-07
Assembly ASSEMBLY,ALLSD,0.3499999940395355,2.2626221607424668e-07
Assembly ASSEMBLY,ALLSD,0.4000000059604645,2.2627217788340204e-07
Assembly ASSEMBLY,ALLSD,0.44999998807907104,2.2628162810178765e-07
Assembly ASSEMBLY,ALLSD,0.5,2.2629060936196765e-07
Assembly ASSEMBLY,ALLSD,0.550000011920929,2.262991500856515e-07
Assembly ASSEMBLY,ALLSD,0.6000000238418579,2.2630723606198444e-07
Assembly ASSEMBLY,ALLSD,0.6499999761581421,2.2631492413438536e-07
Assembly ASSEMBLY,ALLSD,0.699999988079071,2.2632222851370898e-07
Assembly ASSEMBLY,ALLSD,0.75,2.2632916341081e-07
Assembly ASSEMBLY,ALLSD,0.800000011920929,2.2633574303654314e-07
Assembly ASSEMBLY,ALLSD,0.8500000238418579,2.2634199581261782e-07
Assembly ASSEMBLY,ALLSD,0.8999999761581421,2.2634792173903406e-07
Assembly ASSEMBLY,ALLSD,0.949999988079071,2.2635396135228802e-07
Assembly ASSEMBLY,ALLSD,1.0,2.263605836105853e-07
Assembly ASSEMBLY,ALLWK,0.0,0.0
Assembly ASSEMBLY,ALLWK,0.0024999999441206455,5.1786675612675026e-05
Assembly ASSEMBLY,ALLWK,0.004999999888241291,0.00010919378837570548
Assembly ASSEMBLY,ALLWK,0.008750000037252903,0.0001184305947390385
Assembly ASSEMBLY,ALLWK,0.014375000260770321,0.00011976015957770869
Assembly ASSEMBLY,ALLWK,0.022812500596046448,0.00011997419642284513
Assembly ASSEMBLY,ALLWK,0.035468749701976776,0.024298105388879776
Assembly ASSEMBLY,ALLWK,0.05000000074505806,0.12039249390363693
Assembly ASSEMBLY,ALLWK,0.07179687172174454,0.416646808385849
Assembly ASSEMBLY,ALLWK,0.10000000149011612,1.0707193613052368
Assembly ASSEMBLY,ALLWK,0.15000000596046448,2.9803590774536133
Assembly ASSEMBLY,ALLWK,0.20000000298023224,5.848190784454346
Assembly ASSEMBLY,ALLWK,0.25,9.673032760620117
Assembly ASSEMBLY,ALLWK,0.30000001192092896,14.45371150970459
Assembly ASSEMBLY,ALLWK,0.3499999940395355,20.189062118530273
Assembly ASSEMBLY,ALLWK,0.4000000059604645,26.87793731689453
Assembly ASSEMBLY,ALLWK,0.44999998807907104,34.51919937133789
Assembly ASSEMBLY,ALLWK,0.5,43.11173629760742
Assembly ASSEMBLY,ALLWK,0.550000011920929,52.654441833496094
Assembly ASSEMBLY,ALLWK,0.6000000238418579,63.146236419677734
Assembly ASSEMBLY,ALLWK,0.6499999761581421,74.58605194091797
Assembly ASSEMBLY,ALLWK,0.699999988079071,86.97283935546875
Assembly ASSEMBLY,ALLWK,0.75,100.3055648803711
Assembly ASSEMBLY,ALLWK,0.800000011920929,114.58319091796875
Assembly ASSEMBLY,ALLWK,0.8500000238418579,129.80470275878906
Assembly ASSEMBLY,ALLWK,0.8999999761581421,145.96908569335938
Assembly ASSEMBLY,ALLWK,0.949999988079071,163.0829315185547
Assembly ASSEMBLY,ALLWK,1.0,181.18707275390625
Assembly ASSEMBLY,ALLIE,0.0,0.0
Assembly ASSEMBLY,ALLIE,0.0024999999441206455,2.181516720156651e-06
Assembly ASSEMBLY,ALLIE,0.004999999888241291,2.521081299278194e-08
Assembly ASSEMBLY,ALLIE,0.008750000037252903,2.3594345921473803e-10
Assembly ASSEMBLY,ALLIE,0.014375000260770321,2.3091027787774943e-12
Assembly ASSEMBLY,ALLIE,0.022812500596046448,1.3679834175162053e-13
Assembly ASSEMBLY,ALLIE,0.035468749701976776,0.01863129995763302
Assembly ASSEMBLY,ALLIE,0.05000000074505806,0.11292394250631332
Assembly ASSEMBLY,ALLIE,0.07179687172174454,0.4036256670951843
Assembly ASSEMBLY,ALLIE,0.10000000149011612,1.0454392433166504
Assembly ASSEMBLY,ALLIE,0.15000000596046448,2.919337749481201
Assembly ASSEMBLY,ALLIE,0.20000000298023224,5.733519554138184
Assembly ASSEMBLY,ALLIE,0.25,9.486896514892578
Assembly ASSEMBLY,ALLIE,0.30000001192092896,14.178410530090332
Assembly ASSEMBLY,ALLIE,0.3499999940395355,19.80703353881836
Assembly ASSEMBLY,ALLIE,0.4000000059604645,26.37177848815918
Assembly ASSEMBLY,ALLIE,0.44999998807907104,33.871700286865234
Assembly ASSEMBLY,ALLIE,0.5,42.30589294433594
Assembly ASSEMBLY,ALLIE,0.550000011920929,51.673500061035156
Assembly ASSEMBLY,ALLIE,0.6000000238418579,61.97370529174805
Assembly ASSEMBLY,ALLIE,0.6499999761581421,73.20571899414062
Assembly ASSEMBLY,ALLIE,0.699999988079071,85.3687973022461
Assembly ASSEMBLY,ALLIE,0.75,98.46219635009766
Assembly ASSEMBLY,ALLIE,0.800000011920929,112.48519134521484
Assembly ASSEMBLY,ALLIE,0.8500000238418579,127.4370346069336
Assembly ASSEMBLY,ALLIE,0.8999999761581421,143.3169708251953
Assembly ASSEMBLY,ALLIE,0.949999988079071,160.14064025878906
Assembly ASSEMBLY,ALLIE,1.0,178.010009765625
