ElementLabel,IntegrationPoint,LE11,LE22,LE33,LE12,LE13,LE23
134,1,-1.9313727e-06,2.4406843e-05,0.00013166458,-0.00017567197,-2.6520194e-08,1.0546108e-08
135,1,-7.438469e-06,-0.00011601223,0.00012722125,4.4869925e-05,-3.5007186e-08,3.6549817e-08
136,1,-2.9068513e-05,2.7593898e-05,0.00011324518,-0.00046351473,-2.2412381e-08,4.6289987e-08
137,1,-2.6235582e-05,-1.2651155e-05,9.6458774e-05,0.00028450642,-3.4216978e-09,6.332536e-08
138,1,-3.1422936e-05,-1.70023e-05,7.885537e-05,-0.00018444848,8.016525e-09,5.134557e-08
139,1,-3.376643e-05,5.697333e-05,6.112483e-05,0.0004029923,3.0519338e-08,4.8127273e-08
140,1,2.7855076e-05,-4.2808977e-05,4.346658e-05,0.00012469194,5.267501e-08,1.0023019e-08
141,1,-1.0566629e-05,2.5729823e-05,0.00013224487,-0.00019017859,-4.2105148e-05,4.68608e-06
142,1,-5.7676634e-06,-0.000113615824,0.00012115009,4.0434752e-05,-4.1480263e-05,8.800362e-06
143,1,-2.7469336e-05,2.8453485e-05,0.00010894027,-0.00045980202,-4.111013e-05,9.971136e-06
144,1,-2.6600945e-05,-1.1297725e-05,9.3100294e-05,0.00027849403,-3.839776e-05,1.054649e-05
145,1,-3.0483283e-05,-1.6257078e-05,7.521485e-05,-0.00018568074,-3.455624e-05,9.179991e-06
146,1,-3.438994e-05,5.84324e-05,5.728201e-05,0.0004016007,-3.5903195e-05,6.6468647e-06
147,1,3.1942105e-05,-4.127586e-05,4.088244e-05,0.0001236967,-4.6624355e-05,2.5986124e-06
148,1,-2.0748812e-06,3.1323336e-05,0.00011426917,-0.00017683691,-8.9364636e-05,2.4263654e-06
149,1,-6.32627e-06,-0.000109971515,0.000109840694,4.2633557e-05,-8.9790854e-05,1.0495361e-05
150,1,-2.740925e-05,3.2662134e-05,9.7084754e-05,-0.00047135,-8.2904226e-05,1.4909944e-05
151,1,-2.4242077e-05,-8.495281e-06,8.176057e-05,0.00027637224,-7.4073796e-05,1.51195e-05
152,1,-2.9563109e-05,-1.3469809e-05,6.525496e-05,-0.00019662146,-6.765146e-05,1.4061138e-05
153,1,-3.172596e-05,6.222533e-05,4.679236e-05,0.00039736557,-6.416831e-05,9.995362e-06
154,1,3.1611427e-05,-3.740837e-05,2.6888063e-05,0.00012251516,-7.434982e-05,4.0196596e-06
155,1,-9.808487e-06,3.9650007e-05,0.00010302428,-0.00018973016,-0.00013237362,6.2421736e-06
156,1,-2.7802464e-06,-0.00010103254,8.6579836e-05,4.1505347e-05,-0.00013493311,6.7501605e-06
157,1,-2.409447e-05,3.7990045e-05,7.8597295e-05,-0.00047556055,-0.00012659929,8.63899e-06
158,1,-2.3324648e-05,-3.7583518e-06,6.677631e-05,0.0002611722,-0.00010800987,1.29822165e-05
159,1,-2.6909622e-05,-9.230663e-06,5.0124647e-05,-0.0002078177,-8.707457e-05,1.207505e-05
160,1,-3.0509673e-05,6.738663e-05,3.230314e-05,0.00038939298,-7.563652e-05,8.690485e-06
161,1,3.8526603e-05,-3.2395845e-05,1.2977285e-05,0.00012063045,-8.951485e-05,3.65183e-06
162,1,1.3451046e-05,4.9347702e-05,5.663179e-05,-0.00017795769,-0.00016022658,-9.621254e-06
163,1,9.263907e-06,-9.342935e-05,5.823339e-05,3.8845978e-05,-0.00013866939,-5.8229098e-06
164,1,-1.461099e-05,4.7969665e-05,5.0784303e-05,-0.00048301407,-0.00013179235,5.781623e-07
165,1,-1.3698346e-05,3.2500113e-06,4.191576e-05,0.0002554549,-0.00011575664,1.6113632e-06
