NodeLabel,X_mm,Y_mm,Z_mm,U1_mm,U2_mm,U3_mm
150,-11.4,2.857143,5.5384617,0.018641312,0.04566606,-4.761646e-06
151,-11.4,3.4285715,5.5384617,0.024098229,0.04543932,1.424015e-05
152,-11.4,4.0,5.5384617,0.03923572,0.04604748,3.611379e-05
153,-11.4,0.0,4.923077,-0.036203817,0.047872864,1.7445824e-05
154,-11.4,0.5714286,4.923077,-0.021519823,0.04450582,3.5325615e-05
155,-11.4,1.1428572,4.923077,-0.016388342,0.047086895,3.6019206e-05
156,-11.4,1.7142857,4.923077,-0.0016167776,0.045046613,1.15672965e-05
157,-11.4,2.2857144,4.923077,0.0036385213,0.04618924,8.190279e-07
158,-11.4,2.857143,4.923077,0.018642448,0.045639537,-3.3510846e-06
159,-11.4,3.4285715,4.923077,0.024116307,0.045420405,-6.542846e-05
160,-11.4,4.0,4.923077,0.039208326,0.0460104,-0.00012619009
161,-11.4,0.0,4.3076925,-0.036209524,0.047868796,7.5756475e-06
162,-11.4,0.5714286,4.3076925,-0.021526754,0.044494707,-1.7750792e-05
163,-11.4,1.1428572,4.3076925,-0.016378922,0.047087763,-3.319929e-05
164,-11.4,1.7142857,4.3076925,-0.0016280928,0.045037147,-2.302291e-05
165,-11.4,2.2857144,4.3076925,0.0036432121,0.046182726,-3.401289e-05
166,-11.4,2.857143,4.3076925,0.01863118,0.04562748,-4.721691e-05
167,-11.4,3.4285715,4.3076925,0.024112538,0.045411933,-8.256956e-06
168,-11.4,4.0,4.3076925,0.03919655,0.04599511,2.5350377e-05
169,-11.4,0.0,3.6923077,-0.03622439,0.047868848,-0.00010952644
170,-11.4,0.5714286,3.6923077,-0.021541376,0.044494398,-8.499124e-05
171,-11.4,1.1428572,3.6923077,-0.01639388,0.04708776,-7.015241e-05
172,-11.4,1.7142857,3.6923077,-0.0016427594,0.045036905,-8.1088496e-05
173,-11.4,2.2857144,3.6923077,0.0036282416,0.046182655,-7.0691356e-05
174,-11.4,2.857143,3.6923077,0.018616496,0.04562729,-5.824487e-05
175,-11.4,3.4285715,3.6923077,0.02409753,0.04541181,-9.7833305e-05
176,-11.4,4.0,3.6923077,0.03918181,0.045994956,-0.00013225075
177,-11.4,0.0,3.0769231,-0.036248714,0.04787299,-0.000119310076
178,-11.4,0.5714286,3.0769231,-0.021563798,0.04450492,-0.00013809775
179,-11.4,1.1428572,3.0769231,-0.01643321,0.04708687,-0.00013933145
180,-11.4,1.7142857,3.0769231,-0.0016607633,0.045045882,-0.00011571928
181,-11.4,2.2857144,3.0769231,0.003593595,0.046189036,-0.000105480045
182,-11.4,2.857143,3.0769231,0.018598404,0.04563898,-0.000102154925
183,-11.4,3.4285715,3.0769231,0.024071332,0.045420058,-4.0623054e-05
184,-11.4,4.0,3.0769231,0.039164253,0.046009973,1.9234529e-05
185,-11.4,0.0,2.4615386,-0.0363299,0.04787032,-0.00020995925
186,-11.4,0.5714286,2.4615386,-0.021600839,0.0444953,-0.00019214196
187,-11.4,1.1428572,2.4615386,-0.01647723,0.047108494,-0.00016596774
188,-11.4,1.7142857,2.4615386,-0.0016994883,0.04505937,-0.00015972975
189,-11.4,2.2857144,2.4615386,0.0035455835,0.046204332,-0.00013464238
190,-11.4,2.857143,2.4615386,0.018567909,0.04566514,-0.00010077862
191,-11.4,3.4285715,2.4615386,0.024023242,0.04543872,-0.00012024993
192,-11.4,4.0,2.4615386,0.03916218,0.046046767,-0.00014307085
193,-11.4,0.0,1.8461539,-0.03635927,0.047898512,-0.00023876969
194,-11.4,0.5714286,1.8461539,-0.021652669,0.044524807,-0.00022004172
195,-11.4,1.1428572,1.8461539,-0.016557593,0.04711964,-0.0002040533
196,-11.4,1.7142857,1.8461539,-0.0017453355,0.045088455,-0.00017978273
197,-11.4,2.2857144,1.8461539,0.0034706257,0.046238087,-0.00014449003
198,-11.4,2.857143,1.8461539,0.018511174,0.045696378,-0.00013270882
199,-11.4,3.4285715,1.8461539,0.023963245,0.04548089,-4.968069e-05
200,-11.4,4.0,1.8461539,0.03909454,0.0460781,5.4604727e-05
201,-11.4,0.0,1.2307693,-0.03651423,0.047976892,-0.00022181278
202,-11.4,0.5714286,1.2307693,-0.021772085,0.044458494,-0.00024130702
203,-11.4,1.1428572,1.2307693,-0.016641129,0.047239922,-0.00022198935
204,-11.4,1.7142857,1.2307693,-0.0018669657,0.045053527,-0.0001786011
205,-11.4,2.2857144,1.2307693,0.003378553,0.046344526,-0.00016500588
206,-11.4,2.857143,1.2307693,0.018403584,0.04569601,-0.000103178565
207,-11.4,3.4285715,1.2307693,0.0238579,0.045579307,-0.00010715046
208,-11.4,4.0,1.2307693,0.03902118,0.046106346,-0.00014879694
209,-11.4,0.0,0.61538464,-0.03656676,0.048045482,-0.00036174053
210,-11.4,0.5714286,0.61538464,-0.022058308,0.044490643,-0.00023212965
211,-11.4,1.1428572,0.61538464,-0.016752401,0.047278333,-0.00019167019
212,-11.4,1.7142857,0.61538464,-0.002127223,0.045089632,-0.00020649272
213,-11.4,2.2857144,0.61538464,0.0032992077,0.046427436,-0.00012055876
214,-11.4,2.857143,0.61538464,0.01815022,0.045711454,-0.00012625952
215,-11.4,3.4285715,0.61538464,0.023817463,0.04570312,-4.147994e-05
216,-11.4,4.0,0.61538464,0.038736764,0.046083473,0.00013171168
217,-11.4,0.0,0.0,-0.03676915,0.047910534,-0.000106086314
218,-11.4,0.5714286,0.0,-0.022391748,0.04463506,-0.0002434121
219,-11.4,1.1428572,0.0,-0.01687605,0.04725625,-0.00026032756
220,-11.4,1.7142857,0.0,-0.0024755772,0.04516796,-8.579481e-05
221,-11.4,2.2857144,0.0,0.0031804359,0.04646893,-0.00019006383
222,-11.4,2.857143,0.0,0.01785773,0.045753226,-5.2313346e-05
223,-11.4,3.4285715,0.0,0.02373335,0.045768075,-6.4337895e-05
224,-11.4,4.0,0.0,0.03852072,0.04614686,-0.00018648416
225,-10.8,0.0,8.0,-0.032419506,0.033968206,0.00050377136
226,-10.8,0.5714286,8.0,-0.026517944,0.03713571,0.00033812635
227,-10.8,1.1428572,8.0,-0.012576619,0.034304224,0.0002558965
228,-10.8,1.7142857,8.0,-0.0066421297,0.036303934,0.00036405996
229,-10.8,2.2857144,8.0,0.0075305644,0.034867212,0.00017424466
230,-10.8,2.857143,8.0,0.013640897,0.035428047,0.00020122393
231,-10.8,3.4285715,8.0,0.028121889,0.03533471,7.513331e-05
232,-10.8,4.0,8.0,0.034342133,0.034755066,-0.00020186508
