ElementLabel,IntegrationPoint,S11,S22,S33,S12,S13,S23
290,1,1.3498604,-1.6744474,2.424892,-3.0561507,1.5657142,-0.2822038
291,1,-0.156763,-3.419596,1.2594327,1.5699816,1.1731575,-0.37695405
292,1,-3.6031837,-4.059951,0.3021226,-3.850167,0.85565627,-0.41592413
293,1,-4.046596,0.6861482,1.3512217,1.9551983,0.6713003,-0.33010563
294,1,5.893422,-2.4744563,0.1898715,0.0019031746,0.6164064,-0.13425285
295,1,1.0994653,4.4366884,5.5497584,-1.0628059,1.2182664,-0.122168235
296,1,-3.090969,-5.762633,1.0760753,3.24822,1.1051753,-0.24188577
297,1,1.0217354,-1.5162294,2.5454078,-2.8331027,0.9923281,-0.3090384
298,1,-0.44538534,-3.3524082,1.3847373,1.7510198,0.8522899,-0.39115646
299,1,-3.847596,-3.9849792,0.4306791,-3.6239343,0.6892771,-0.38737792
300,1,-4.2286243,0.68350613,1.6060961,2.081355,0.6171396,-0.30392298
301,1,5.424051,-2.3987763,0.7594193,0.05530379,0.7451592,-0.1192012
302,1,1.6243294,4.3820724,5.1951017,-0.92332035,0.6371937,-0.06632005
303,1,-2.6832576,-5.7171826,1.1149341,3.3430243,0.7004504,-0.18921721
304,1,0.84682876,-1.4493451,2.5543177,-2.7231379,0.6397763,-0.27405474
305,1,-0.608107,-3.313278,1.3973323,1.9289098,0.5399312,-0.29745921
306,1,-3.9333541,-3.9253747,0.5506972,-3.4529111,0.494324,-0.2940793
307,1,-4.4028134,0.689677,1.8084443,2.2066016,0.49044895,-0.22528186
308,1,5.11022,-2.422024,1.0147365,0.10518002,0.57874817,-0.08882815
309,1,1.6657109,4.381802,5.152338,-0.9940325,0.3151517,-0.04320523
310,1,-2.9585087,-5.7002845,1.0265089,3.3505383,0.28346425,-0.1069531
311,1,0.8736399,-1.4328791,2.5237737,-2.5947392,0.27918634,-0.14382055
312,1,-0.5757253,-3.281624,1.4000771,2.009067,0.27041426,-0.16369718
313,1,-4.0155683,-3.9049194,0.596111,-3.3369317,0.24968351,-0.15500489
314,1,-4.4547267,0.6929364,1.9247406,2.278309,0.263657,-0.11926536
315,1,4.9151444,-2.367229,1.3411864,0.1411318,0.34312585,-0.045982856
316,1,1.7285352,4.3927574,5.0520134,-0.9128029,-0.00035588298,3.2421118e-05
317,1,-2.579419,-5.683325,0.9837423,3.390383,-0.00035964473,0.00011702809
318,1,0.8905591,-1.4201025,2.490844,-2.5990224,-0.00027069115,0.00014002339
319,1,-0.62838376,-3.285662,1.3981943,2.0544412,-5.2416653e-05,0.0002730862
320,1,-3.9878318,-3.8869345,0.61947304,-3.3052166,0.000106409105,0.00015219008
321,1,-4.5009794,0.69519204,1.9727978,2.3038194,0.00029737985,0.00020100054
322,1,4.863566,-2.4043477,1.3173035,0.14888754,0.00048578207,1.3019003e-05
323,1,1.6660254,4.3829465,5.152658,-0.99432415,-0.31615293,0.043193832
324,1,-2.9584978,-5.7008305,1.0262328,3.3509822,-0.2841799,0.107175514
325,1,0.87398106,-1.4326727,2.5238125,-2.5953352,-0.2797079,0.14412598
326,1,-0.5761044,-3.2813756,1.4000998,2.0092928,-0.27052715,0.16421033
327,1,-4.01532,-3.904887,0.596111,-3.3371053,-0.24947171,0.15533212
