HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLWK,0.20000000298023224,6.144317150115967
Assembly ASSEMBLY,ALLWK,0.25,10.162554740905762
Assembly ASSEMBLY,ALLWK,0.30000001192092896,15.18475341796875
Assembly ASSEMBLY,ALLWK,0.3499999940395355,21.209604263305664
Assembly ASSEMBLY,ALLWK,0.4000000059604645,28.23581314086914
Assembly ASSEMBLY,ALLWK,0.44999998807907104,36.2620964050293
Assembly ASSEMBLY,ALLWK,0.5,45.28718566894531
Assembly ASSEMBLY,ALLWK,0.550000011920929,55.30982971191406
Assembly ASSEMBLY,ALLWK,0.6000000238418579,66.32879638671875
Assembly ASSEMBLY,ALLWK,0.6499999761581421,78.34286499023438
Assembly ASSEMBLY,ALLWK,0.699999988079071,91.350830078125
Assembly ASSEMBLY,ALLWK,0.75,105.35149383544922
Assembly ASSEMBLY,ALLWK,0.800000011920929,120.34368896484375
Assembly ASSEMBLY,ALLWK,0.8500000238418579,136.32623291015625
Assembly ASSEMBLY,ALLWK,0.8999999761581421,153.29794311523438
Assembly ASSEMBLY,ALLWK,0.949999988079071,171.29638671875
Assembly ASSEMBLY,ALLWK,1.0,190.3757781982422
Assembly ASSEMBLY,ALLIE,0.0,0.0
Assembly ASSEMBLY,ALLIE,0.0024999999441206455,2.433710960758617e-06
Assembly ASSEMBLY,ALLIE,0.004999999888241291,2.8266555318623432e-08
Assembly ASSEMBLY,ALLIE,0.008750000037252903,2.6397678487555254e-10
Assembly ASSEMBLY,ALLIE,0.014375000260770321,2.582982005366885e-12
Assembly ASSEMBLY,ALLIE,0.022812500596046448,1.5375412531701271e-13
Assembly ASSEMBLY,ALLIE,0.035468749701976776,0.019587257876992226
Assembly ASSEMBLY,ALLIE,0.05000000074505806,0.11871657520532608
Assembly ASSEMBLY,ALLIE,0.07179687172174454,0.4243224263191223
Assembly ASSEMBLY,ALLIE,0.10000000149011612,1.099020004272461
Assembly ASSEMBLY,ALLIE,0.15000000596046448,3.0688252449035645
Assembly ASSEMBLY,ALLIE,0.20000000298023224,6.026857852935791
Assembly ASSEMBLY,ALLIE,0.25,9.971853256225586
Assembly ASSEMBLY,ALLIE,0.30000001192092896,14.90257453918457
Assembly ASSEMBLY,ALLIE,0.3499999940395355,20.81781578063965
Assembly ASSEMBLY,ALLIE,0.4000000059604645,27.716405868530273
Assembly ASSEMBLY,ALLIE,0.44999998807907104,35.59721755981445
Assembly ASSEMBLY,ALLIE,0.5,44.459163665771484
Assembly ASSEMBLY,ALLIE,0.550000011920929,54.30120849609375
Assembly ASSEMBLY,ALLIE,0.6000000238418579,65.12234497070312
Assembly ASSEMBLY,ALLIE,0.6499999761581421,76.92161560058594
Assembly ASSEMBLY,ALLIE,0.699999988079071,89.69808197021484
Assembly ASSEMBLY,ALLIE,0.75,103.45084381103516
Assembly ASSEMBLY,ALLIE,0.800000011920929,118.17900085449219
Assembly ASSEMBLY,ALLIE,0.8500000238418579,133.88165283203125
Assembly ASSEMBLY,ALLIE,0.8999999761581421,150.5579071044922
Assembly ASSEMBLY,ALLIE,0.949999988079071,168.3060760498047
Assembly ASSEMBLY,ALLIE,1.0,187.15428161621094
